Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
DL,1726,FLL,ATL,3,970,120,1
OO,6351,SFO,RNO,6,1370,61,0
WN,1461,LAS,SFO,2,450,-9999999,1
OO,6881,SMF,DEN,3,687,137,1
WN,2885,SAN,SMF,1,750,95,1
FL,,LGA,ATL,4,794,155,1
EV,5303,FAY,ATL,7,987,96,1
AA,,LAX,DFW,5,705,190,0
CO,118,EWR,TPA,5,-9999999,180,0
MQ,2820,SPS,DFW,7,690,45,0
OO,7029,DRO,DEN,2,798,60,1
OO,6467,DEN,MFR,,1107,170,1
AA,1259,AUS,DFW,2,630,70,0
FL,128,TPA,ATL,4,-9999999,95,0
FL,,ATL,UTM,1,620,80,0
US,57,ONT,PHX,7,390,-9999999,0
AA,1081,BOS,ORD,3,1180,170,1
9E,3734,,ATL,2,-9999999,125,0
,6952,BHM,ORD,1,547,128,0
XE,2518,EWR,OMA,,809,195,0
OO,6835,LAX,SMF,6,507,81,1
AA,2433,DFW,LAX,5,800,205,0
DL,1570,STL,ATL,6,-9999999,96,1
UA,648,ABQ,DEN,1,463,88,0
WN,815,STL,SDF,4,540,60,0
MQ,,GUC,DFW,2,975,110,0
MQ,2904,CID,DFW,4,1155,-9999999,0
XE,2816,IAH,MCO,4,730,130,1
MQ,2756,TYS,DFW,7,685,155,1
WN,1308,SAT,HOU,7,850,50,0
FL,761,MCO,HSV,2,920,-9999999,0
UA,682,ORD,LGA,2,785,132,0
AA,2306,EGE,DFW,5,450,145,0
B6,1051,,PIT,1,490,97,0
WN,1621,LAX,ABQ,5,955,-9999999,1
OO,6483,ABQ,LAX,1,680,121,0
DL,1484,MCI,DTW,1,828,120,0
,754,,MSY,4,1095,195,1
CO,1778,SAT,IAH,7,660,54,
WN,927,MDW,DTW,3,390,70,1
XE,2755,IAH,,5,900,118,0
DL,2416,LAS,DTW,4,852,233,1
OO,6477,LAX,SMF,2,-9999999,85,1
US,660,PHX,SNA,5,1070,77,0
HA,334,HNL,OGG,5,915,37,0
UA,72,HNL,SFO,6,-9999999,320,0
WN,587,LAS,DEN,2,910,110,
FL,295,ATL,HOU,4,535,139,0
DL,1979,SLC,SMF,1,684,111,0
B6,101,BUF,JFK,5,1180,-9999999,0
US,1898,PHL,PIT,5,1235,70,0
B6,45,ROC,JFK,5,-9999999,83,1
FL,303,ATL,DEN,4,610,215,0
YV,1011,HNL,OGG,3,570,35,0
B6,1016,JFK,BOS,5,1148,-9999999,0
UA,357,BWI,ORD,2,905,130,0
DL,,DFW,ATL,4,1020,125,1
EV,7306,DTW,JAX,1,535,148,0
WN,2105,,MDW,2,1010,135,1
WN,213,PHX,ABQ,3,1040,65,1
FL,481,BWI,MCO,5,420,-9999999,0
YV,,PHX,SBP,7,878,99,0
FL,162,SJU,ATL,1,859,241,0
WN,3571,JAX,ORF,4,1005,90,1
AA,1635,JFK,SJU,6,905,250,1
WN,326,LAS,BNA,3,480,210,1
XE,2470,IAH,MSP,5,478,170,1
WN,1964,LAS,SAN,1,1140,65,1
F9,,PDX,DEN,5,385,144,0
XE,2297,MKE,CLE,5,490,72,0
WN,339,SEA,OAK,5,475,125,1
9E,4225,CVG,BDL,3,1135,120,1
DL,2783,BDL,ATL,5,-9999999,161,1
WN,2201,BWI,PVD,1,1235,70,1
WN,2553,SAN,RNO,5,430,90,0
OO,6723,AUS,SFO,7,-9999999,238,0
DL,2920,MSY,DTW,7,675,148,1
WN,3668,,PDX,1,945,100,1
US,548,PHX,DFW,3,1185,137,0
UA,372,DFW,ORD,7,875,138,0
WN,2398,MDW,LGA,6,405,-9999999,0
AA,1707,LAS,LAX,4,985,70,1
9E,4124,MSP,FSD,4,570,68,1
WN,1079,ISP,BWI,,515,70,1
DL,2453,LGA,TPA,3,839,182,0
XE,3033,IAH,AMA,1,860,96,0
WN,507,TPA,LAS,2,435,310,0
DL,1898,FLL,LGA,,1139,181,0
WN,404,MKE,TPA,4,925,170,1
US,1797,PHL,LAS,3,680,332,0
9E,4263,CVG,MCI,2,565,120,1
F9,306,DEN,DTW,4,847,162,1
AA,1072,ELP,DFW,4,990,105,1
CO,,PHX,EWR,1,720,276,
XE,2080,ABQ,IAH,1,978,119,0
CO,618,EWR,,5,400,178,1
9E,3826,DTW,PWM,4,600,117,0
AA,1786,TPA,JFK,,800,160,0
AA,2058,,SJU,4,795,265,0
UA,114,ORD,MCO,,990,163,0
F9,219,AUS,DEN,3,-9999999,133,0
,5484,ECP,ATL,2,-9999999,-9999999,0
,,OGG,KOA,7,935,32,0
FL,69,IAD,ATL,5,370,119,0
B6,671,JFK,LAX,,460,366,0
UA,410,SMF,DEN,7,360,143,0
EV,5380,JAN,ATL,2,942,86,0
WN,1450,DEN,LAS,7,410,115,0
DL,,MKE,DTW,2,1100,80,1
EV,5182,ATL,CAE,5,520,71,0
DL,,MEM,DTW,5,505,115,1
FL,785,PHF,LGA,6,1085,74,0
US,185,PHX,FLL,2,970,250,0
AA,1396,RNO,DFW,7,710,190,0
US,1212,PBI,DCA,6,430,136,0
OH,6495,JFK,IAH,4,1230,252,0
OO,4723,SLC,LGB,7,913,107,0
WN,6,DAL,ABQ,7,535,110,1
EV,5552,ATL,TYS,7,-9999999,-9999999,1
UA,300,RNO,DEN,4,467,140,0
DL,2925,MSP,SNA,5,1045,-9999999,0
,5550,AGS,ATL,7,895,-9999999,1
WN,,LAX,MSY,4,605,215,1
US,1292,TPA,CLT,3,1150,98,0
OO,6353,DEN,RKS,,1285,75,
,6762,SBA,DEN,7,878,147,1
DL,2752,,LGA,5,775,158,1
EV,4969,MGM,ATL,4,450,65,0
B6,231,SLC,LGB,7,420,117,0
DL,2164,ABQ,MSP,5,850,158,1
AA,2400,LAX,DFW,1,20,165,0
WN,997,LAS,OAK,3,845,90,1
MQ,4298,ORD,MLI,,570,55,
9E,3988,MBS,DTW,6,812,53,0
WN,454,,BNA,5,575,90,0
UA,397,LAS,ORD,4,-9999999,225,1
OO,6758,DEN,AUS,4,954,126,1
CO,500,IAH,,4,1150,141,0
,,ORD,BOS,3,775,135,1
HA,347,KOA,HNL,7,925,-9999999,1
DL,1701,BOS,ATL,6,585,179,0
FL,435,SEA,MKE,3,551,225,0
WN,49,SFO,PHX,4,625,115,0
XE,2665,DTW,EWR,2,1195,118,0
9E,3679,DTW,MBS,,-9999999,-9999999,0
OO,4440,SLC,IAH,1,580,-9999999,1
,2234,ATL,IAD,7,822,107,1
EV,7387,CVG,STL,7,970,-9999999,1
XE,2705,IAH,GPT,4,-9999999,-9999999,0
9E,4139,BIS,MSP,5,-9999999,92,1
WN,1024,SAN,,4,795,70,1
EV,4976,FAY,ATL,5,989,94,1
WN,2803,,MDW,,610,120,0
UA,446,MCI,ORD,1,816,90,0
B6,4,JFK,BUF,1,565,87,1
WN,840,LAS,BDL,5,565,295,0
DL,1218,ATL,HDN,3,-9999999,228,0
B6,408,PHX,BOS,4,750,291,1
US,1636,CLE,CLT,5,530,103,0
YV,1015,KOA,HNL,4,765,40,0
OH,6280,EVV,CVG,,510,58,0
MQ,3644,MEM,MIA,1,810,145,1
EV,5439,SHV,ATL,3,430,109,0
FL,865,ATL,,6,530,91,0
B6,396,MCO,LGA,7,1155,148,0
US,727,PHL,DEN,1,1085,265,1
MQ,3711,ORD,LIT,7,910,115,0
MQ,4506,BOS,LGA,7,1055,84,0
AS,498,SEA,SAN,7,-9999999,154,0
B6,75,SYR,JFK,1,1013,85,1
CO,398,DEN,IAH,5,520,139,1
US,1587,PHL,CLT,7,1105,121,0
OO,6666,TUS,DEN,7,1016,111,0
,,,ORD,,-9999999,235,0
DL,1443,SLC,,3,1330,94,1
US,1195,PHX,SAN,3,890,71,1
WN,,BDL,MCO,3,410,185,1
9E,4361,MEM,SAT,1,824,121,0
9E,3750,DTW,LAN,3,830,50,0
,,,,3,-9999999,100,1
WN,675,ELP,SAT,5,410,80,1
DL,1668,LAX,MSP,6,900,214,0
B6,1758,SJU,FLL,4,796,164,1
AS,637,PHX,SEA,7,-9999999,180,0
XE,5939,BNA,ORD,,1092,108,1
,142,,DTW,5,547,-9999999,1
OO,6274,ICT,DEN,4,984,90,0
WN,3145,SFO,PHX,6,1080,115,0
9E,4215,ATW,DTW,7,830,85,0
WN,2406,MDW,BNA,6,635,80,1
WN,394,MSP,MDW,2,1200,90,0
CO,442,IAH,TUL,2,1270,83,0
AA,2282,DFW,BOS,4,1185,205,1
AS,470,SEA,LAX,7,910,157,0
OO,6493,PDX,LMT,2,-9999999,65,0
DL,1727,ATL,FLL,1,598,-9999999,0
WN,19,BNA,MDW,,1000,90,
WN,878,MDW,SAT,3,1090,-9999999,1
UA,378,PDX,ORD,5,1390,238,0
MQ,4390,LGA,DTW,2,1070,130,0
OO,6869,ORD,ASE,5,895,170,1
EV,5069,AGS,ATL,1,440,83,1
9E,4387,COU,MEM,1,990,75,0
WN,3133,IND,TPA,7,820,140,0
OO,6532,,DEN,3,535,206,
WN,3060,LAX,PHX,2,370,75,1
WN,971,PHL,PVD,3,785,65,0
,3498,STL,BWI,1,-9999999,115,1
WN,963,MDW,BHM,4,600,105,
XE,2312,EWR,SAV,7,-9999999,140,0
WN,2817,LAS,DEN,3,1185,110,1
US,1242,PHX,DCA,6,795,249,
DL,2239,DCA,ATL,7,1260,121,0
DL,2353,LGA,TPA,2,1065,187,0
9E,4147,SYR,JFK,1,690,103,0
MQ,4374,ORD,CMI,,1085,50,1
XE,5933,ORD,LEX,5,786,75,1
CO,90,LAX,EWR,4,765,300,1
HA,266,HNL,OGG,1,1045,37,0
WN,1972,PHX,,6,625,130,1
AA,563,DFW,SAT,2,1060,65,1
F9,728,DEN,DCA,6,450,196,
DL,342,ATL,BNA,4,1250,72,
EV,7094,DAY,IAD,5,1165,80,0
OH,6770,IND,DCA,1,370,-9999999,0
DL,1538,ATL,,3,1220,99,1
MQ,4009,PIT,ORD,7,780,100,0
CO,326,IAH,BWI,2,770,174,1
WN,384,MDW,IAD,7,630,105,0
FL,751,BWI,HSV,7,1210,116,0
WN,,LAS,LAX,,1165,70,1
US,20,PHX,HNL,3,715,403,0
,702,ORD,PHX,4,1023,239,1
OH,6321,ROC,JFK,5,660,87,0
OH,6766,MSN,LGA,3,1015,143,0
AA,301,LGA,ORD,1,370,160,
OH,6505,CVG,PIT,4,440,82,1
EV,5599,MEM,PHL,4,1180,-9999999,0
MQ,3229,,LBB,3,1270,70,0
XE,2621,,,4,390,147,1
OH,,TRI,ATL,2,697,77,0
DL,2608,SNA,MSP,4,747,212,1
US,1696,CLT,BDL,5,705,-9999999,0
9E,4343,FSD,DTW,,360,144,1
WN,668,MDW,AUS,7,-9999999,170,0
WN,503,,DEN,3,750,180,1
OH,6332,CLE,CVG,4,440,76,0
FL,959,BWI,FLL,6,-9999999,158,1
MQ,4010,CLT,ORD,7,890,135,0
WN,3411,MCO,MCI,4,550,185,1
MQ,3941,MCI,ORD,3,790,95,0
MQ,3262,LRD,DFW,5,700,80,0
US,2030,DCA,BOS,3,-9999999,84,0
CO,1475,IAH,DFW,1,1270,65,0
OO,4771,ORD,SLC,3,450,205,0
DL,1254,ATL,CHS,4,600,-9999999,1
MQ,3258,PNS,DFW,2,1060,125,0
OO,6554,DEN,FAR,1,810,107,0
WN,1757,LAX,ELP,5,995,110,1
OO,6928,FAR,DEN,2,1187,122,1
EV,7070,,,2,448,128,0
AA,1073,DFW,DEN,6,825,120,0
EV,5316,CSG,ATL,7,360,44,0
YV,7240,SYR,ORD,7,-9999999,134,0
WN,3062,ABQ,DAL,6,595,95,0
WN,3074,MHT,MCO,3,820,205,1
,5550,AGS,ATL,4,890,67,1
WN,2012,BUR,PHX,3,785,80,0
B6,744,SJU,MCO,1,684,184,1
MQ,4275,MSN,ORD,5,360,55,
DL,1425,ATL,TPA,6,1145,94,0
XE,2218,EWR,RIC,1,1140,87,0
OO,6672,ORD,SPI,5,1016,52,1
9E,,TPA,RDU,1,730,120,1
,1685,PDX,ABQ,3,635,155,1
MQ,3936,BWI,ORD,3,1045,150,1
DL,2782,MEM,DCA,2,505,119,0
,595,SJC,,5,520,55,1
DL,2422,MSP,DEN,5,1020,127,1
CO,1832,IAH,LGA,3,700,205,1
WN,3490,ALB,MDW,5,-9999999,145,0
MQ,4020,ROC,ORD,5,740,125,1
,314,SFO,PSP,4,1240,85,1
MQ,3253,DFW,CLL,2,640,55,0
AS,463,LAX,SEA,,1170,-9999999,0
AA,608,SAN,DFW,6,385,185,0
WN,1528,BOS,STL,6,430,200,0
YV,,ALB,IAD,2,602,94,0
MQ,2991,DFW,CYS,1,640,140,0
MQ,3260,DAY,,3,765,170,0
OH,,ORD,JFK,4,870,160,0
,3899,,LAN,1,1035,47,1
OO,7031,LAX,,5,760,141,1
UA,,ATL,ORD,4,680,133,0
B6,196,LAS,JFK,4,1337,281,1
AA,764,DFW,LGA,2,1115,195,0
DL,2159,JFK,MCO,2,1160,191,0
B6,185,JFK,SAN,3,990,-9999999,1
AS,530,SEA,ONT,3,430,148,0
UA,733,DEN,SFO,3,814,164,1
DL,1778,DTW,JFK,2,1040,125,1
DL,2178,,CLT,3,420,116,0
OH,6438,,DTW,1,490,-9999999,0
HA,387,KOA,HNL,5,1088,42,1
9E,,DCA,JFK,3,660,-9999999,0
YV,7301,JAX,IAD,2,-9999999,107,0
MQ,4067,RIC,ORD,5,360,140,0
EV,7099,,,1,1049,100,
US,2141,BOS,LGA,7,1140,81,0
EV,5187,LEX,ATL,1,616,88,1
WN,1012,MHT,BWI,2,365,110,1
UA,393,BDL,ORD,7,508,164,
WN,306,DEN,OMA,4,1140,80,1
YV,2734,PHX,LGB,1,1068,-9999999,1
,1252,BWI,PVD,2,605,70,
OO,4723,,LGB,3,913,107,0
OO,4849,MSP,MEM,5,1165,119,0
DL,2451,ATL,SDF,4,1305,87,1
OO,6489,SFO,,5,466,55,1
,2765,DTW,RDU,4,615,105,0
OH,6578,DTW,XNA,2,520,147,1
WN,569,DAL,MAF,,985,75,1
YV,7270,ROC,IAD,1,1198,72,1
CO,206,IAH,TPA,,765,123,1
WN,169,OMA,MDW,3,1110,85,
MQ,3786,IAH,ORD,3,925,155,1
US,1179,FLL,CLT,4,-9999999,119,1
FL,265,MKE,DCA,7,634,104,0
9E,3743,BOS,RDU,4,740,-9999999,0
AS,552,SEA,PSP,3,540,159,0
EV,4953,TYS,ATL,4,917,68,0
OH,6336,DCA,JFK,2,865,100,0
WN,46,ABQ,LAS,2,1200,95,1
AA,1502,ORD,TPA,1,675,155,0
UA,511,,LAX,3,1225,392,1
CO,1488,IAH,DTW,2,1150,165,0
US,1983,CLT,ATL,1,480,90,0
WN,595,,RNO,4,490,80,1
XE,2690,MCI,CLE,,445,-9999999,1
AA,1235,DFW,SNA,2,1280,190,0
EV,5357,STL,DTW,1,620,-9999999,1
WN,492,AUS,SAN,4,640,190,1
,1441,LAX,OAK,,435,75,0
YV,2945,IAD,CLT,5,505,98,0
WN,,,TPA,3,740,135,0
HA,39,,OGG,5,-9999999,355,0
US,1764,JAX,CLT,2,935,78,0
,1918,DTW,,1,600,181,1
WN,1332,PHX,OKC,2,835,-9999999,1
CO,658,IAH,DCA,5,1145,168,
EV,4982,GRK,ATL,1,724,134,
WN,2879,LAS,GEG,4,-9999999,150,1
,1460,SFO,CLT,3,675,288,1
CO,469,SFO,IAH,2,360,224,1
UA,136,,IAD,3,1410,290,0
WN,2272,JAX,FLL,5,530,70,0
OO,6591,DEN,DRO,2,1313,62,1
EV,5209,ATL,CAE,5,725,58,1
DL,2061,PHL,ATL,5,390,140,0
UA,311,EWR,DEN,2,474,280,1
AS,354,SEA,OAK,4,1225,123,1
DL,1482,JAC,SLC,1,795,63,0
DL,1132,,,4,1215,78,0
WN,476,BUR,SJC,3,695,65,1
UA,492,SFO,,5,775,226,1
OO,6693,ORD,MLI,,1023,50,0
DL,2534,PBI,LGA,2,947,171,1
,880,DFW,OMA,3,1290,105,0
AA,606,DFW,SJU,1,965,265,
DL,2559,DTW,STL,5,535,119,0
F9,283,STL,,4,865,140,1
AA,2037,BNA,MIA,6,360,-9999999,
OO,4460,SLC,BZN,5,585,80,0
OO,6315,LAX,PDX,5,-9999999,141,0
9E,4137,DTW,MBS,7,-9999999,51,1
OO,6397,LAX,SBP,5,960,54,1
CO,489,IAH,SJC,2,-9999999,264,1
CO,728,EWR,DEN,4,885,266,1
EV,,ATL,STL,,520,120,1
XE,,ABE,ORD,6,738,136,
UA,523,DEN,PHX,6,906,117,0
AA,552,SFO,MIA,6,360,315,
UA,685,LGA,ORD,,900,152,
XE,2476,EWR,CVG,2,816,129,0
AA,581,DCA,STL,5,430,140,
AA,1446,ORD,EWR,2,1055,145,1
EV,,CAE,ATL,7,617,69,0
WN,557,SFO,LAS,3,755,90,1
WN,40,MCO,ECP,4,765,75,1
B6,232,LGB,SLC,4,482,103,1
XE,2335,MCI,IAH,5,835,125,0
XE,,EWR,DAY,7,969,118,0
OO,4455,MSP,FAR,1,1320,65,1
US,209,PHX,SAT,4,1185,125,0
EV,5414,DCA,BOS,4,-9999999,93,0
,3799,DTW,TRI,5,1205,96,0
YV,2720,MYR,CLT,2,1201,74,0
WN,512,SAN,LAS,3,465,70,1
,1692,EWR,MCO,3,1200,176,1
OO,,SEA,LAX,2,976,149,1
WN,1493,HOU,SAT,2,540,55,1
WN,1149,SMF,BUR,3,425,70,0
AS,636,SEA,PHX,4,-9999999,163,0
MQ,4389,BOS,JFK,,840,75,0
WN,3246,SAN,SJC,5,1020,80,1
EV,5124,ATL,PHF,2,1000,94,1
WN,,BNA,,5,480,130,1
,301,,ORD,5,370,160,0
AA,600,SFO,DFW,6,440,210,0
9E,4263,CVG,,1,565,120,1
,280,OGG,KOA,2,935,32,1
B6,19,BTV,JFK,7,360,84,0
,3116,HOU,LAX,5,470,225,1
EV,7068,IAD,GSP,4,-9999999,88,0
AA,2395,CLT,DFW,2,945,180,0
WN,704,,BOI,1,500,65,1
WN,938,BWI,PHX,7,755,320,
UA,120,SFO,IAD,7,593,310,0
DL,,,PHX,5,545,207,0
WN,3814,MKE,MCO,2,530,170,1
,6368,STL,CVG,6,730,81,
AA,1049,BWI,MIA,4,930,175,1
MQ,3462,GUC,DFW,3,710,105,0
WN,945,PHX,SNA,,1005,75,1
DL,1978,PBI,ATL,4,1130,116,1
HA,19,SMF,HNL,7,565,340,0
XE,2008,IAH,JAX,6,990,113,0
FL,791,ATL,STL,6,929,102,0
EV,5240,SAV,ATL,3,602,73,1
WN,3833,TUL,PHX,,1045,165,1
FL,1596,TPA,GPT,7,1007,95,0
XE,2112,CVG,EWR,3,813,122,0
XE,2677,DCA,CLE,7,1023,78,1
UA,,SAN,SFO,7,414,103,0
WN,1521,PDX,DEN,6,735,145,0
B6,61,JFK,,6,772,184,0
OH,6480,ORD,CVG,4,-9999999,-9999999,1
WN,3655,SFO,,,770,85,1
OO,4537,MSP,,5,1170,125,0
WN,406,LAS,PHX,4,525,70,1
EV,5291,ATL,ECP,2,570,72,0
FL,1185,TPA,GRR,7,740,160,0
DL,1481,JFK,PHX,1,1135,350,0
AS,675,DEN,SEA,5,725,172,0
MQ,4657,ATL,,3,780,125,1
9E,,SAV,DTW,5,720,142,0
WN,1181,ELP,LAS,3,880,115,1
UA,453,DEN,BOI,7,1112,126,1
DL,2272,,ATL,3,-9999999,100,0
US,995,RIC,CLT,,420,76,1
WN,503,BWI,BNA,1,660,120,0
OO,6712,RNO,SFO,4,1046,69,0
9E,3928,PIA,DTW,5,385,93,0
OO,6585,BNA,ORD,7,851,105,0
MQ,2975,DFW,ABI,4,975,50,1
YV,7237,ORD,JAX,4,361,135,0
XE,3087,,DFW,7,1003,-9999999,0
UA,260,IAD,MCO,1,1315,140,1
OO,4659,BIL,SLC,4,788,82,0
FL,597,ROC,ATL,4,1080,140,0
WN,734,,TPA,3,1135,160,0
CO,496,LAS,IAH,7,695,178,1
,3245,PDX,PHX,3,360,155,1
DL,2465,MSP,ATL,6,1180,151,0
XE,2680,ORD,EWR,1,-9999999,134,
XE,2841,IAH,DAY,1,810,139,0
OO,6953,,ORD,7,631,44,0
WN,2113,PHL,,4,490,90,0
US,457,PHX,SLC,6,675,101,1
EV,7132,CAE,IAD,1,370,83,0
WN,278,LAS,RNO,6,855,80,1
AA,1508,SNA,DFW,7,1110,160,0
WN,975,BHM,LAS,5,885,255,1
DL,2026,FLL,ATL,1,770,118,1
AA,791,LGA,DFW,3,1229,245,
WN,3932,OAK,BOI,4,1115,85,1
WN,3851,STL,FLL,2,795,160,0
US,791,SJU,CLT,,1060,234,1
US,1967,PWM,CLT,3,480,161,0
CO,644,IAH,,5,1135,162,1
FL,524,TPA,BWI,,1116,134,0
MQ,2923,CMH,,1,715,180,0
EV,5050,FNT,ATL,7,1107,148,1
AA,6,OGG,,5,1080,420,0
XE,2370,,CLE,,718,105,1
AA,451,ORD,SFO,5,-9999999,290,1
WN,1250,JAX,BNA,5,930,95,1
YV,7296,IAD,BDL,1,750,74,0
OH,6339,DTW,CID,5,530,113,0
DL,1566,ATL,PVD,6,1227,141,0
WN,1589,BOS,BWI,5,625,90,0
OO,4868,SFO,LAX,1,375,90,0
YV,2748,PHX,SBP,,667,105,0
CO,2,HNL,IAH,3,1150,455,1
DL,1436,DEN,DTW,1,701,169,1
WN,825,BWI,MHT,2,420,75,0
OO,4704,SLC,DEN,5,1017,83,1
WN,3501,MSP,MDW,4,480,95,0
,3088,MSY,DAL,6,475,85,0
AA,1214,STL,LGA,3,665,145,0
AA,1637,MCO,ORD,3,390,185,1
DL,680,ATL,EWR,4,455,132,
US,1521,CLT,DEN,2,465,225,0
WN,591,IAD,DEN,7,965,240,0
DL,1648,MIA,MEM,4,725,160,0
DL,2248,DTW,LGA,3,920,116,1
MQ,,CAE,,5,670,-9999999,0
WN,2812,TPA,RDU,2,605,100,0
AA,327,LGA,ORD,3,725,165,1
AA,480,SAN,DFW,7,1070,165,1
XE,2825,EWR,,5,1095,157,0
,323,SJC,SEA,2,405,129,0
WN,218,DAL,TUL,7,865,55,1
DL,2232,ORD,MSP,4,475,94,0
WN,1385,LAS,MDW,3,865,220,1
DL,1696,ATL,BDL,7,577,150,0
UA,525,EWR,DEN,4,1027,268,0
AA,878,DFW,EWR,3,-9999999,210,0
YV,7255,ORD,DTW,5,998,-9999999,1
EV,5030,AGS,ATL,5,990,59,1
UA,464,PDX,ORD,7,804,234,0
FL,1205,RSW,MDW,5,720,176,1
9E,4219,ROA,DTW,1,1030,100,1
AA,133,JFK,LAX,1,930,390,0
B6,354,BUR,,1,-9999999,318,1
DL,1701,BOS,ATL,7,585,-9999999,0
MQ,3270,,MOB,6,780,95,1
US,1798,LAS,PHL,4,1355,267,0
US,973,PVD,CLT,,875,139,0
OO,,RDM,SLC,1,-9999999,93,0
OH,6360,MCO,RDU,7,1180,110,0
MQ,2734,,DFW,3,350,50,0
,939,DTW,PHX,7,-9999999,277,0
WN,2904,LAX,SFO,4,-9999999,75,1
,2723,MSP,MCO,7,1150,192,1
B6,106,JFK,BUF,1,1238,87,0
DL,2908,LAX,IND,1,1335,241,0
AA,1954,LAX,SFO,2,890,80,
XE,3065,EWR,CHS,4,560,145,0
XE,2424,CVG,EWR,3,970,120,1
AS,463,,SEA,3,1170,162,0
9E,4233,MEM,CVG,7,505,90,1
UA,,DSM,DEN,1,954,125,0
HA,391,ITO,HNL,5,1221,-9999999,0
CO,1706,AUS,IAH,1,952,68,1
XE,3142,OKC,IAH,4,555,84,
WN,750,ELP,LAX,3,935,130,1
YV,2824,MRY,PHX,3,745,106,0
US,149,PHX,CMH,3,-9999999,-9999999,0
OO,,FAR,DEN,2,1003,122,0
WN,1577,BUR,SJC,2,640,65,1
DL,2285,ATL,PNS,4,-9999999,78,0
OO,6619,ACV,SFO,1,360,82,1
AA,867,DCA,ORD,2,1035,-9999999,
DL,1376,LGA,BOS,2,570,76,1
XE,2565,CLT,IAH,3,1105,175,0
WN,697,,LAS,3,470,185,0
DL,1333,ATL,SLC,3,1130,255,1
OO,6578,DEN,BIS,1,-9999999,94,0
,1975,MSP,,6,610,150,1
FL,,BUF,ATL,,1081,139,1
WN,735,,DEN,3,360,240,1
AA,1023,SJU,DFW,6,1150,310,0
AA,431,MIA,TPA,1,945,60,0
DL,2559,DTW,STL,3,535,119,0
AA,2585,BOS,MIA,5,495,220,0
OO,7036,ORD,OMA,1,437,90,1
US,909,BOS,CLT,4,480,150,0
MQ,3941,MCI,ORD,6,790,95,0
OO,6243,LAX,LAS,2,719,80,0
UA,77,SFO,HNL,,990,344,0
YV,2850,YUM,PHX,3,1155,70,1
DL,1981,MSP,MEM,3,390,125,0
AA,1760,MIA,LGA,3,1055,180,0
WN,871,SAN,SFO,2,1030,90,1
WN,2716,MDW,IAD,4,-9999999,105,0
OO,6559,ORD,DTW,7,896,77,1
AA,2026,SNA,DFW,3,760,170,1
WN,,BWI,MKE,5,1145,130,0
OO,6373,LAX,SBA,1,634,41,1
MQ,2949,DFW,TYS,4,760,120,
,1684,FLL,CLT,3,505,115,
AA,2282,SFO,DFW,1,795,210,1
EV,5169,ELP,ATL,3,631,176,0
CO,41,EWR,LAX,6,920,360,
AA,1481,OKC,DFW,,-9999999,60,0
US,149,SEA,PHX,2,315,166,0
B6,325,BDL,FLL,2,440,197,0
,2932,STL,DEN,6,1095,150,
AS,87,SEA,ANC,3,600,-9999999,0
OO,4545,,MSP,2,390,130,0
US,438,LAS,PHL,7,542,279,0
WN,1554,PHX,BHM,6,950,195,1
B6,1,JFK,FLL,2,485,-9999999,1
B6,91,JFK,OAK,5,-9999999,401,0
OO,6634,ORD,LAN,5,1012,49,0
,,MRY,,1,405,70,0
9E,3826,DTW,PWM,5,600,117,0
OO,6556,TUL,DEN,3,1195,110,0
OO,7041,LAX,LAS,7,1109,70,1
XE,2310,MIA,CLE,2,722,167,1
DL,,MSP,SMF,4,555,243,
OO,6285,MTJ,ORD,5,792,-9999999,1
OO,6519,LAX,SJC,5,1058,69,0
9E,4069,MSP,OMA,2,1030,75,0
B6,713,JFK,SJU,2,1320,224,0
FL,225,,MKE,,1439,205,0
WN,3245,PHX,LAS,6,760,65,1
US,1218,FLL,DCA,3,715,-9999999,0
WN,650,MDW,MHT,3,660,120,0
DL,2909,MSP,STL,7,925,-9999999,1
DL,2284,SLC,BNA,1,-9999999,197,1
OO,3094,MKE,OMA,4,852,80,1
,822,BOS,,2,920,90,1
EV,5124,ATL,MLB,7,-9999999,-9999999,0
CO,1511,,SNA,3,1085,232,1
,,CDC,SLC,3,546,74,0
HA,9,LAX,HNL,4,1030,355,
DL,1416,ATL,ORF,3,445,98,0
,2066,BWI,SAT,6,695,240,1
OH,6742,DTW,SDF,7,720,89,0
OO,7812,RKS,GCC,,-9999999,70,1
DL,674,STT,ATL,5,952,253,0
WN,2082,TPA,MSY,6,495,105,0
AA,1183,IAD,DFW,7,1175,205,0
OH,6428,,ORF,4,1305,116,0
AS,189,ANC,FAI,1,945,60,0
WN,2697,ALB,BWI,2,510,75,1
EV,5403,MEM,MFE,,520,139,1
OH,6360,MCO,RDU,1,1180,110,0
AA,867,ORD,DEN,4,1165,160,1
MQ,4074,XNA,ORD,7,-9999999,105,0
DL,1064,IND,ATL,5,-9999999,100,
WN,2300,,MSY,6,-9999999,-9999999,1
DL,2783,ATL,AUS,5,833,155,0
MQ,4275,MSN,ORD,7,360,55,0
OO,6437,LMT,PDX,3,548,82,0
DL,2572,STL,DTW,1,538,92,1
OO,4640,MSP,CLE,4,905,121,0
MQ,3941,MCI,ORD,1,790,95,0
EV,7135,CHS,IAD,6,611,90,0
DL,1261,ATL,HOU,7,-9999999,140,0
MQ,,PIT,ORD,1,780,100,
EV,7098,ORD,ORF,2,-9999999,121,1
