name,addr,city,phone,type,class
sally's cafe & bakery,300 de haro st.,san francisco,?,american,?
san francisco bbq,1328 18th st.,san francisco,415-431-8956,thai,744
slanted door,584 valencia st.,san francisco,415-861-8032,?,745
swan oyster depot,1517 polk st.,san francisco,415-673-1101,seafood,746
thep phanom,400 waller st.,?,?,thai,747
ti couz,3108 16th st.,san francisco,415-252-7373,french,748
trio cafe,1870 fillmore st.,san francisco,415-563-2248,?,749
tu lan,8 sixth st.,?,415-626-0927,?,?
vicolo pizzeria,201 ivy st.,san francisco,?,?,751
wa-ha-ka oaxaca mexican grill,2141 polk st.,?,415-775-1055,?,752
